bear_id,date,num_points,centroid_x,centroid_y,min_x,max_x,min_y,max_y,sex,age,season,total_distance,avg_speed
Bear2,2013-07-03,24,561488.675775,577804.2143916667,560406.8405,562395.3628,577555.6182,578212.3726,M,J,Forest fruits,2682.914912273759,116.64847444668517
Bear2,2013-07-04,24,560381.980025,578401.9501666668,560234.8736,560526.8427,577706.3523,579097.15,M,J,Forest fruits,2055.8127229064144,89.38316186549628
Bear2,2013-07-05,24,560676.4533166667,578582.8938999999,560245.6381,561227.7119,578040.7238,579090.715,M,J,Forest fruits,2174.4423261428265,94.54097070186202
Bear2,2013-07-06,24,561955.1832541666,577540.5684458333,561205.9661,562892.8801,576953.2056,578061.2819,M,J,Forest fruits,2487.952234879398,108.17183629910426
Bear2,2013-07-07,23,562865.7517956522,576965.3915173912,562771.8289,562927.73,576790.6797,577022.1936,M,J,Forest fruits,923.9562413531572,41.99801097059805
Bear2,2013-07-08,24,562864.56155,576604.317825,562699.8927,563069.6399,576111.3209,576999.4027,M,J,Forest fruits,1888.0240959299372,82.08800417086684
Bear2,2013-07-09,24,563007.8571666667,575850.1888041667,562750.5812,563404.0591,575462.8486,576284.5855,M,J,Forest fruits,2039.647697001514,88.68033465223974
Bear2,2013-07-10,24,563265.9197041667,575574.0168958333,563080.6528,563460.4228,575529.0202,575655.3079,M,J,Forest fruits,926.9706106346574,40.3030700275938
Bear2,2013-07-11,24,563558.80375,574907.1866458333,563435.1696,563900.6081,574001.1196,575581.5789,M,J,Forest fruits,3278.9003611392577,142.56088526692426
Bear2,2013-07-12,24,563313.598625,575281.3276791667,563069.3741,563497.5902,574945.7998,575716.0463,M,J,Forest fruits,1629.8269608223814,70.86204177488615
Bear2,2013-07-13,24,563299.8427333334,575950.6252416667,563069.6942,563547.1954,575512.1231,576565.7558,M,J,Forest fruits,1625.80722620859,70.6872707047213
Bear2,2013-07-14,24,563057.5231,576370.3855833333,562766.9164,563305.2101,575956.6923,576563.6876,M,J,Forest fruits,1748.4875581331341,76.02119817970149
Bear2,2013-07-15,24,562834.0671458333,576290.9489583333,562739.1606,562952.1392,575926.4457,576380.9206,M,J,Forest fruits,1284.9036655018572,55.86537676095031
Bear2,2013-07-16,24,562751.6678791667,576666.6301375,562208.7079,562949.9394,576292.5601,577122.4029,M,J,Forest fruits,2149.5335447035536,93.45798020450233
Bear2,2013-07-17,24,562770.4011333333,576885.299075,562376.3722,563311.4531,576449.613,577214.2178,M,J,Forest fruits,1933.627325763811,84.07075329407874
Bear2,2013-07-18,24,563546.5081833334,575998.593775,563283.5407,563991.1818,575355.7272,576461.4002,M,J,Forest fruits,1909.4621991488214,83.02009561516614
Bear2,2013-07-19,24,564148.0091208332,575186.5087624999,563891.4581,564523.9437,574689.4147,575514.0816,M,J,Forest fruits,1922.8889132561335,83.60386579374493
Bear2,2013-07-20,24,564640.2879791666,574532.5841166667,564028.6878,565256.3163,574288.8165,574748.3484,M,J,Forest fruits,2713.775012482952,117.9902179340414
Bear2,2013-07-21,24,565544.9259125,573833.2238416667,565248.9285,565903.3816,573029.1726,574341.6238,M,J,Forest fruits,2848.359813025398,123.84173100110426
Bear2,2013-07-22,24,564941.9282208333,574150.8371083334,564230.5459,565747.5441,573643.192,574648.921,M,J,Forest fruits,3248.6744118826814,141.24671356011658
Bear2,2013-07-23,23,563862.094852174,575114.6385086958,563294.7123,564236.9197,574614.7684,575576.3214,M,J,Forest fruits,2363.1180382640846,107.41445628473112
Bear2,2013-07-24,24,564039.1265625,575055.9091458333,563217.438,565117.9931,574071.3931,575987.6691,M,J,Forest fruits,4105.8395402304095,178.51476261871346
Bear2,2013-07-25,24,564241.5963583334,574369.7279333334,563221.5111,565216.9831,574138.1149,574551.0785,M,J,Forest fruits,2750.255817675554,119.57633989893714
Bear2,2013-07-26,24,563265.5948208333,574912.9925375,562600.3746,563580.0106,574463.978,575395.9725,M,J,Forest fruits,2975.689730638551,129.37781437558917
Bear2,2013-07-27,24,562749.9623041666,575121.0861125,562192.0498,563451.5343,574398.0553,575686.6343,M,J,Forest fruits,4190.8539112437775,182.21103961929467
Bear2,2013-07-28,24,563493.2368166667,574309.6611291666,562959.3474,563933.4472,573620.7537,574599.1388,M,J,Forest fruits,2958.577401867934,128.63380008121453
Bear2,2013-07-29,23,563170.2678869566,574027.7488173912,562820.3134,563915.7289,573597.9591,574747.335,M,J,Forest fruits,3196.210468299199,145.28229401359997
Bear2,2013-07-30,24,563442.7522958333,574392.7772291667,562864.3929,563982.0969,573524.8643,574830.074,M,J,Forest fruits,4207.625107330355,182.9402220578415
Bear2,2013-07-31,23,563445.8996347827,574386.3991608697,562802.7999,563842.6705,573652.3306,574686.5464,M,J,Forest fruits,4213.531676244657,191.52416710202988
Bear2,2013-08-01,23,563446.6177608694,574569.9584826087,562649.1911,564080.9199,574210.0595,575372.7891,M,J,Forest fruits,4394.432977443433,199.74695352015604
Bear2,2013-08-02,24,561930.6151375001,576575.547875,561488.9208,562787.7899,574852.8564,577436.0046,M,J,Forest fruits,5711.748915165899,248.3369093550391
Bear2,2013-08-03,22,561159.7146727273,576770.8900954545,560672.3401,561629.7969,575900.1464,577418.0722,M,J,Forest fruits,4910.36801215779,233.82704819799
Bear2,2013-08-04,24,561270.0463124999,576379.2308083334,560833.1011,561640.7566,575657.8324,577076.7316,M,J,Forest fruits,4569.724909052096,198.68369169791723
Bear2,2013-08-05,24,561894.9167749999,576012.5789541666,561166.4474,562785.6124,575751.0805,576377.1711,M,J,Forest fruits,3905.3593884750803,169.79823428152523
Bear2,2013-08-06,23,562391.1813608694,575498.4281347827,561523.9619,563318.2801,574878.9674,576085.4503,M,J,Forest fruits,4789.929342913182,217.7240610415083
Bear2,2013-08-07,24,562765.0097875,574957.2087666667,562166.5463,563392.0171,574187.1203,575563.3913,M,J,Forest fruits,5326.252720478765,231.57620523820717
Bear2,2013-08-08,24,562444.1924958333,574305.1114041667,561561.2009,563067.8668,573574.7632,574474.1715,M,J,Forest fruits,4194.248672378652,182.3586379295066
Bear2,2013-08-09,24,562132.1369541667,575090.1736875001,561483.9993,563069.7226,574234.6701,575762.9738,M,J,Forest fruits,3739.6986790591095,162.5955947417004
Bear2,2013-08-10,24,562687.6256916666,575984.5963166667,561794.8052,563074.1354,575400.7039,576497.3885,M,J,Forest fruits,2903.2018982288077,126.22616948820904
Bear2,2013-08-11,23,561851.8743521738,574946.9534913044,561355.3208,562753.451,574108.3232,575413.7561,M,J,Forest fruits,4323.99336894209,196.54515313373133
Bear2,2013-08-12,24,561713.1933708333,574594.4741583333,561201.7597,561991.2341,573768.573,575520.185,M,J,Forest fruits,3766.1542559833197,163.74583721666608
Bear2,2013-08-13,24,561526.8946166666,576573.9386583333,561091.6757,561980.7795,575478.5641,577594.5469,M,J,Forest fruits,4602.350852349216,200.10221097170506
Bear2,2013-08-14,23,562441.883378261,575122.1640434783,561078.0141,563988.9743,573540.6784,576105.2619,M,J,Forest fruits,7532.7522299500015,342.39782863409096
Bear2,2013-08-15,24,561706.5299166667,574606.9093625,561369.328,562560.8418,573457.4102,575309.3735,M,J,Forest fruits,3636.545586065813,158.11067765503535
Bear2,2013-08-16,24,562732.4059958333,575851.1008458334,561529.937,563351.5868,575302.9943,576560.5042,M,J,Forest fruits,3111.847585312925,135.29772110056194
Bear2,2013-08-17,24,561988.1203375,576463.7011791667,561056.7991,563297.6371,575411.3024,577421.8546,M,J,Forest fruits,4967.074721017727,215.95977047903162
Bear2,2013-08-18,24,561773.4483791667,575462.4167291666,561100.6581,562252.9561,573984.0534,575953.7436,M,J,Forest fruits,6149.683083476291,267.3775253685344
Bear2,2013-08-19,24,563077.4000125,575942.9744166667,561725.0269,563510.2217,575760.2021,576027.1902,M,J,Forest fruits,2199.402540034896,95.62619739282157
Bear2,2013-08-20,24,563262.9925125,576145.5745541666,562741.1715,563559.1298,576007.1884,576522.0275,M,J,Forest fruits,1919.4290438356202,83.45343668850522
Bear2,2013-08-21,23,563486.6710956522,575745.3818434782,562916.6881,564163.9318,575256.1588,576056.1311,M,J,Forest fruits,3042.542033018855,138.29736513722068
Bear2,2013-08-22,24,563163.4164458333,574540.6168916667,562412.9195,564338.629,573736.4178,575390.3956,M,J,Forest fruits,5306.0704544724185,230.6987154118443
Bear2,2013-08-23,24,563102.0291958334,573232.3521666666,561953.7728,563983.3764,572404.2025,573767.0375,M,J,Forest fruits,3832.591092178893,166.6343953121258
Bear2,2013-08-24,24,563786.9765166667,571932.20555,563691.3387,564120.3289,571673.6418,572412.2885,M,J,Forest fruits,2113.656335876725,91.89810155985761
Bear2,2013-08-25,24,563710.5546125,571611.3714458334,563446.7609,564044.4317,571293.247,571798.8082,M,J,Forest fruits,1883.4708637483718,81.89003755427703
Bear2,2013-08-26,24,564155.8799041667,571046.9361875,563751.0783,564674.1914,570612.5716,571311.7449,M,J,Forest fruits,3126.5941583491044,135.93887644996107
Bear2,2013-08-27,23,564058.6431217392,570925.4676652175,563751.5417,564503.6783,569947.585,571358.6139,M,J,Forest fruits,3633.718633987126,165.16902881759663
Bear2,2013-08-28,23,563960.9212826086,571535.8859173913,563573.0558,564697.5224,571016.6844,572009.8915,M,J,Forest fruits,2982.7164764532827,135.5780216569674
Bear2,2013-08-29,24,564076.8135541667,571664.2484791667,563608.6046,564641.3789,571282.7074,572228.0096,M,J,Forest fruits,3104.499798667445,134.97825211597586
Bear2,2013-08-30,24,564389.0923875,570505.0040291667,563690.7713,565337.9692,569235.6213,571309.1737,M,J,Forest fruits,5030.873909848867,218.73364825429854
Bear2,2013-08-31,24,563025.4521416667,569262.4317166667,562354.9594,563710.7418,568733.9072,570013.8629,M,J,Forest fruits,3571.921405151756,155.300930658772
Bear2,2013-09-01,24,562464.8631625,569041.0621791667,562301.8826,562618.7408,568581.4678,569543.4375,M,J,Hyperphagia,2564.4270912888846,111.49683005603846
Bear2,2013-09-02,24,562529.4374208333,568952.3211708333,562339.4037,562832.6134,567956.2334,569599.9785,M,J,Hyperphagia,3665.0672481783345,159.35074992079714
Bear2,2013-09-03,24,562094.9887375,567733.7589375,561946.2063,562416.6124,567490.948,567981.6465,M,J,Hyperphagia,1943.3483854257236,84.49340806198798
Bear2,2013-09-04,24,562001.3485041667,567671.1997083334,561943.2165,562178.0442,567496.0228,567866.7153,M,J,Hyperphagia,1682.7612443245705,73.16353236193785
Bear2,2013-09-05,24,561943.2185708333,567517.5651166667,561630.8056,562233.4634,566913.4649,567765.1434,M,J,Hyperphagia,2398.4808869604976,104.28177769393469
Bear2,2013-09-06,24,561785.2800875,567367.7385,561557.7918,561994.0706,566869.2127,567789.9673,M,J,Hyperphagia,2583.42347097966,112.3227596078113
Bear2,2013-09-07,24,562340.51375,568757.2368666667,561981.1191,562903.7576,567771.4139,569699.6777,M,J,Hyperphagia,4657.1614656385955,202.48528111472154
Bear2,2013-09-08,24,562271.1287875,569394.2725041666,561764.0894,562887.1444,568462.9416,570203.0734,M,J,Hyperphagia,4262.668691858163,185.3334213851375
Bear2,2013-09-09,24,561847.3582791666,569986.3025791667,561624.682,562190.526,569792.4474,570177.8656,M,J,Hyperphagia,2371.1223204800626,103.09227480348099
Bear2,2013-09-10,24,561748.4202333334,569821.4158583333,560866.5151,563016.8857,569005.4946,570452.4342,M,J,Hyperphagia,5368.441072612911,233.41048141795264
Bear2,2013-09-11,24,560921.8228916667,569541.3019875,560665.369,561152.6986,569157.057,569880.7477,M,J,Hyperphagia,3101.614797048147,134.8528172629629
Bear2,2013-09-12,24,560717.0087375001,569586.3944166667,560277.3341,561046.801,569040.8184,569857.417,M,J,Hyperphagia,3182.5291516027078,138.3708326783786
Bear2,2013-09-13,24,560988.9841625,569701.6955833334,560688.4449,561113.301,569251.8812,569884.0644,M,J,Hyperphagia,2658.818579579508,115.6008078078047
Bear2,2013-09-14,24,561446.0918083334,569890.1279375,560640.6721,562840.4336,569115.0367,570886.7928,M,J,Hyperphagia,7453.577275591002,324.0685771996088
Bear2,2013-09-15,24,560958.125,569496.8887666668,560749.4335,561104.3871,569113.8346,569862.1579,M,J,Hyperphagia,2133.5933111243935,92.7649265706258
Bear2,2013-09-16,23,560864.2347826087,569473.1248521738,560149.6853,561119.6264,569030.1754,569853.3478,M,J,Hyperphagia,2775.790255787432,126.17228435397419
Bear2,2013-09-17,24,560084.4419083333,568885.1302458333,559401.3514,560321.5831,567823.7731,569189.9223,M,J,Hyperphagia,2255.3126411450485,98.05707135413255
Bear2,2013-09-18,24,559860.0765416668,567834.7089625,559469.257,560644.9867,567455.502,568288.2198,M,J,Hyperphagia,3520.448045745433,153.062958510671
Bear2,2013-09-19,24,559477.8526666666,568874.3928291666,558873.9418,559782.3827,567602.0922,569444.9567,M,J,Hyperphagia,4316.916655288703,187.69202849081316
Bear2,2013-09-20,24,559689.2547041667,567653.355575,558938.7932,559942.7664,567276.9111,568190.6384,M,J,Hyperphagia,2876.5602942579594,125.06783888078084
Bear2,2013-09-21,24,559563.0928041666,568991.7241166666,558935.7562,560612.5024,568206.862,569321.7637,M,J,Hyperphagia,3820.492453316084,166.1083675354819
Bear2,2013-09-22,24,561345.4043416666,569606.7164041667,560612.5204,562021.9287,568645.5076,570162.6113,M,J,Hyperphagia,4079.457875137186,177.36773370161677
Bear2,2013-09-23,22,560967.7015090911,569815.0275954545,560581.2532,561103.7417,569304.6083,570276.7399,M,J,Hyperphagia,2157.067880330769,102.717518110989
Bear2,2013-09-24,24,560951.0650333334,570480.7809708334,560649.8865,561256.8586,569894.8821,570855.3647,M,J,Hyperphagia,3051.8136168419273,132.68754855834467
Bear2,2013-09-25,24,561551.2321791666,569857.6041083332,561027.9719,562103.6483,569572.0687,570105.5551,M,J,Hyperphagia,2441.56346086548,106.15493308110783
Bear2,2013-09-26,24,561450.2363083333,569567.4570458333,561025.5455,561711.2134,569238.5047,569828.3665,M,J,Hyperphagia,2664.037567465638,115.82772032459296
Bear2,2013-09-27,23,561535.449847826,569461.2053565216,560929.2765,561877.7715,569187.9242,569745.9403,M,J,Hyperphagia,3062.908867011006,139.22313031868208
Bear2,2013-09-28,24,560698.4703708333,569881.1272041666,560282.274,561039.1675,569237.3537,570467.803,M,J,Hyperphagia,3684.221828961967,160.18355778095508
Bear2,2013-09-29,24,560436.5647375,570582.6973291667,559951.8837,560716.8252,569495.1344,571894.9076,M,J,Hyperphagia,5176.359651202455,225.05911526967196
Bear2,2013-09-30,24,560759.6236500001,570240.1171,560464.8186,561216.2529,569627.1327,570616.981,M,J,Hyperphagia,2285.7878668017192,99.38208116529213
Bear2,2013-10-01,24,561668.700675,569935.6766666666,560929.8982,562123.8777,569362.4571,570264.5208,M,J,Hyperphagia,3212.474930502484,139.6728230653254
Bear2,2013-10-02,24,561086.0936958333,569671.4550083333,560888.718,561853.2888,569263.6377,569890.8512,M,J,Hyperphagia,2224.985787054959,96.73851248065039
Bear2,2013-10-03,24,560845.6790791667,570395.4094916667,560590.8516,561218.8549,569604.9356,571006.4373,M,J,Hyperphagia,3424.531123141766,148.89265752790286
Bear2,2013-10-04,23,560817.4205434783,570265.1766739131,560521.1621,561233.2936,569406.5511,570615.3723,M,J,Hyperphagia,3186.3466256877614,144.83393753126188
Bear2,2013-10-05,24,560846.1098291667,570184.9397541666,560622.1584,561182.2911,569260.2903,570602.2432,M,J,Hyperphagia,3226.6849207108307,140.29064872655786
Bear2,2013-10-06,24,560644.200525,569985.1843791666,560452.4894,560734.3913,569259.9697,570576.0074,M,J,Hyperphagia,2936.0080385967863,127.65252341725157
Bear2,2013-10-07,23,559765.9908869563,569291.7227913045,559261.9404,560475.3846,569057.1406,569377.0632,M,J,Hyperphagia,2800.071248929482,127.275965860431
Bear2,2013-10-08,24,560986.9916500001,570305.9206583333,560525.9604,561295.5104,569464.593,571226.4122,M,J,Hyperphagia,4039.389272838991,175.625620558217
Bear2,2013-10-09,24,560675.7365291667,570079.3898583334,560525.7743,560778.7345,569513.2745,570602.1773,M,J,Hyperphagia,2916.8677940450734,126.82033887152492
Bear2,2013-10-10,24,560779.4595708334,570052.4029166667,560483.9065,561201.3715,569275.2185,570655.9384,M,J,Hyperphagia,3423.6510293659144,148.85439258112672
Bear2,2013-10-11,24,560575.1491916667,570882.5292875,560127.9268,561105.2214,569232.533,572442.8339,M,J,Hyperphagia,5115.473783493331,222.41190363014485
Bear2,2013-10-12,24,561139.6031958334,570977.1957583333,560729.0826,561535.8472,569589.923,571663.8936,M,J,Hyperphagia,3273.4075290801716,142.3220664817466
Bear2,2013-10-13,24,560697.5189916666,570063.7821000001,560628.3401,560746.5528,569557.0966,570624.0341,M,J,Hyperphagia,2387.881172684723,103.8209205515097
Bear2,2013-10-14,24,560661.5894333334,570023.2485291667,560433.7782,560942.5438,569234.5675,570616.1656,M,J,Hyperphagia,3458.0371434460694,150.34944101939433
Bear2,2013-10-15,24,559810.1146375,571642.175775,557779.4527,560743.9991,569513.3635,573055.4751,M,J,Hyperphagia,8435.703420788854,366.7697139473415
Bear2,2013-10-16,24,557527.8574958333,569945.1539,556758.4735,557929.9491,569407.9232,570213.3168,M,J,Hyperphagia,3435.2043210668953,149.35670961160415
Bear2,2013-10-17,24,555760.0783333333,570998.4836708334,553950.9641,557262.516,569833.6307,571508.9875,M,J,Hyperphagia,6622.628609080015,287.94037430782674
Bear2,2013-10-18,24,556893.9755958333,570509.9007125,555729.829,557664.1544,569663.5666,571685.5649,M,J,Hyperphagia,7197.148806098927,312.919513308649
Bear2,2013-10-19,24,557735.7486458333,569828.4789791667,557352.1116,557998.7698,568983.7215,570209.6489,M,J,Hyperphagia,2626.6502918302244,114.20218660131411
Bear2,2013-10-20,24,558186.0949041668,570848.0269083333,557603.1345,559060.109,569180.2259,571793.4993,M,J,Hyperphagia,4028.1088388131784,175.1351669049208
Bear2,2013-10-21,24,562946.9375583334,570904.0846125,559603.1854,565187.4705,569290.0826,571976.0389,M,J,Hyperphagia,11202.938610257803,487.08428740251316
Bear2,2013-10-22,24,560552.65725,569878.0777791666,560454.2727,560806.7006,569357.8092,570354.8063,M,J,Hyperphagia,2631.016583017226,114.39202534857505
Bear2,2013-10-23,24,558696.642275,571499.7272374999,558152.5201,560093.9978,569905.3647,571879.4785,M,J,Hyperphagia,4338.870319505148,188.64653563065858
Bear2,2013-10-24,23,557678.1350130435,571342.1326,557276.31,558162.6107,569592.6117,572095.9546,M,J,Hyperphagia,3832.084322828533,174.1856510376606
Bear2,2013-10-25,24,556194.5871458333,571086.037475,555014.7056,557562.9117,569748.3835,571514.8743,M,J,Hyperphagia,4167.595173017874,181.19979013121193
Bear2,2013-10-26,24,553200.2327708333,572155.1668541667,552861.194,554193.601,571300.772,572718.3595,M,J,Hyperphagia,3976.4647001351227,172.8897695710923
Bear2,2013-10-27,24,552096.2487041666,571804.5902708333,551189.5281,553258.6844,571292.0365,572210.3544,M,J,Hyperphagia,3684.2367803936686,160.18420784320298
Bear2,2013-10-28,24,551715.0310291667,572621.9357375001,550913.9411,553468.8514,571302.5427,573294.2706,M,J,Hyperphagia,5209.92980167238,226.5186870292339
Bear2,2013-10-29,24,552651.4313625001,572162.1962166667,551744.1142,553267.0997,571295.9561,573016.4925,M,J,Hyperphagia,4191.916168553673,182.25722471972492
Bear2,2013-10-30,24,551917.5133208333,571730.0242374999,551586.7735,552116.0731,571186.5105,572251.3424,M,J,Hyperphagia,2966.5842318638934,128.9819231245171
Bear2,2013-10-31,23,551830.0228086956,571925.6910956522,551298.7629,552198.9566,571228.7224,572448.5247,M,J,Hyperphagia,2892.887837147157,131.49490168850713
Bear2,2013-11-01,24,551230.1188,571917.1853041666,551040.6221,551420.1729,571577.2753,572283.1802,M,J,Hyperphagia,2750.447364303671,119.58466801320309
Bear2,2013-11-02,24,551196.4830916667,571886.6431375,550914.6069,551429.0194,571430.4509,572244.6978,M,J,Hyperphagia,2903.213157018453,126.2266590008023
Bear2,2013-11-03,24,551262.6925499999,571818.0070458333,551072.0708,551604.1286,571552.8128,572270.4044,M,J,Hyperphagia,2085.62073077206,90.67916220748087
Bear2,2013-11-04,24,551921.4564083334,571811.6719166667,551529.2352,552187.2708,570895.3049,572228.9175,M,J,Hyperphagia,2848.254216731183,123.83713985787753
Bear2,2013-11-05,24,551554.0923166667,571615.9384916667,551068.2964,552187.1819,570973.6415,572292.5882,M,J,Hyperphagia,3080.345840316841,133.9280800137757
Bear2,2013-11-06,24,552196.6618791666,571983.2495833333,551807.767,552358.9711,571128.4973,572483.1855,M,J,Hyperphagia,3018.601337676666,131.2435364207246
Bear2,2013-11-07,24,552168.7297708333,571451.7635750001,551860.4102,552342.4739,571113.5065,571767.3549,M,J,Hyperphagia,1813.163805577974,78.83320893817279
Bear2,2013-11-08,24,551993.5443625,571463.8447375,551501.4567,552258.5794,570764.3225,571826.3099,M,J,Hyperphagia,2705.0714195746755,117.61180085107284
Bear2,2013-11-09,24,552363.3409083333,571840.9438333333,551761.4409,554149.7199,571287.6394,572153.7984,M,J,Hyperphagia,4296.743740171112,186.81494522483098
Bear2,2013-11-10,24,556545.9607208333,571561.2969125,554163.3674,558580.5362,571400.8632,571956.8031,M,J,Hyperphagia,5259.356753537776,228.66768493642505
Bear2,2013-11-11,23,558483.0833391304,572116.2667043479,558365.9549,558655.897,571426.9196,572732.9397,M,J,Hyperphagia,2937.1426475536946,133.50648397971338
Bear2,2013-11-12,24,557777.6215333333,572356.5860583334,557235.1114,558594.4105,571404.5309,573255.4408,M,J,Hyperphagia,4942.64854280996,214.89776273086784
Bear2,2013-11-13,24,558525.6135041666,572232.7262,558447.4014,558729.1088,571469.0722,572700.1753,M,J,Hyperphagia,2795.27229798333,121.53357817318827
Bear2,2013-11-14,24,558772.6966666667,571528.5147416667,558675.5421,558863.8107,571241.2687,571708.6689,M,J,Hyperphagia,1127.3076012002425,49.013373965227935
Bear2,2013-11-15,24,558517.5148625,572038.1526333333,558053.1819,558837.4817,571170.4721,572706.1769,M,J,Winter sleep,4453.942851670061,193.64968920304614
Bear2,2013-11-16,23,558639.9585391304,571519.2389695653,558427.5711,558836.8802,571342.0488,571606.3848,M,J,Winter sleep,1128.1541707723422,51.27973503510646
Bear2,2013-11-17,24,558008.671975,573423.7728041667,557207.5082,560178.0916,571491.4493,577466.2287,M,J,Winter sleep,8190.867721670809,356.12468355090476
Bear2,2013-11-18,23,562788.3385869565,578076.4425173913,560397.1268,564628.5538,577782.3786,578447.5574,M,J,Winter sleep,5259.764609576036,239.08020952618344
Bear2,2013-11-19,23,564182.2263043479,577831.8889434782,563631.412,564530.2726,577336.8356,578597.3118,M,J,Winter sleep,2896.042904238186,131.63831382900847
Bear2,2013-11-20,24,563968.1310291666,578574.9494541666,563814.427,564141.9236,578087.1725,579240.7328,M,J,Winter sleep,2591.163786896348,112.65929508244992
Bear2,2013-11-21,24,563519.2235125,578005.223625,563279.7186,563920.2861,577824.3325,578110.2336,M,J,Winter sleep,1788.4466279170776,77.75854903987295
Bear2,2013-11-22,24,563721.4972041667,578013.1476625,563635.6039,563986.4386,577808.3348,578104.1508,M,J,Winter sleep,866.5293116479203,37.675187462953055
Bear2,2013-11-23,24,563685.2463916667,577811.1285916666,563480.5414,564055.373,577604.2203,578073.3097,M,J,Winter sleep,1423.5611141638378,61.89396148538425
Bear2,2013-11-24,24,563468.7979083334,577463.8696541666,563126.6414,564052.9033,577251.2453,577689.414,M,J,Winter sleep,1825.0134404795447,79.34841045563238
Bear2,2013-11-25,23,562447.0165478261,577443.0503130434,562044.5923,563127.5542,577284.0834,577646.8381,M,J,Winter sleep,1692.856886821246,76.94804031005664
Bear2,2013-11-26,8,562074.4866625,577420.6597124999,562045.9411,562199.9397,577280.6014,577445.6247,M,J,Winter sleep,267.58545231327184,38.22649318761027
Bear2,2013-12-09,20,563828.27374,578108.3546249999,563731.5874,563907.1266,578084.479,578125.9742,M,J,Winter sleep,451.4003186004553,23.757911505287122
Bear2,2013-12-10,24,563777.82595,578113.9048624999,563649.8744,563810.1707,578096.3885,578123.9005,M,J,Winter sleep,277.61924901240764,12.070402130974244
Bear2,2013-12-11,24,563748.5388375,578099.6395583333,563680.6279,563923.8088,577936.8131,578138.0615,M,J,Winter sleep,946.1192755048925,41.13562067412576
Bear2,2013-12-12,24,563800.0451041666,578140.0014749999,563683.2782,563919.9543,578073.565,578287.9862,M,J,Winter sleep,778.1392101621107,33.83213957226568
Bear2,2013-12-13,24,563796.1925166667,577969.1522499999,563708.2786,563966.9716,577738.5239,578173.12,M,J,Winter sleep,1059.652900894671,46.07186525629004
Bear2,2013-12-14,24,563785.157575,577949.4894916667,563728.3993,563914.8421,577814.5674,578154.8713,M,J,Winter sleep,780.4993682284087,33.934755140365596
Bear2,2013-12-15,24,563747.058475,578192.9344416667,563687.6428,563824.5913,578095.2819,578335.8867,M,J,Winter sleep,802.7019059556765,34.900082867638105
Bear2,2013-12-16,24,563532.9177708334,578287.5665083333,563116.034,563804.8754,578112.1781,578401.1819,M,J,Winter sleep,1141.4861098156985,49.62983086155211
Bear2,2013-12-17,21,561824.1513,578493.7514190476,560855.8235,563120.6272,577866.9969,579002.3548,M,J,Winter sleep,5771.162648302095,288.55813241510475
Bear4,2013-06-20,1,571431.1027,575881.9405,571431.1027,571431.1027,575881.9405,575881.9405,F,J,Forest fruits,0.0,0.0
Bear4,2013-06-21,24,571543.7515291667,575913.74855,571456.1196,571627.6499,575831.9164,576044.764,F,J,Forest fruits,814.9503922651344,35.43262575065802
Bear4,2013-06-22,24,571572.0446333335,575885.1749375,571453.0158,571755.412,575284.9163,576238.546,F,J,Forest fruits,2354.71535546895,102.37892849865
Bear4,2013-06-23,23,571392.967952174,574151.9465695653,571180.8896,571633.57,573271.8281,575318.9643,F,J,Forest fruits,3617.784296677013,164.44474075804604
Bear4,2013-06-24,24,571798.013025,572872.3202333333,571632.0694,572065.9717,572318.6161,573307.7132,F,J,Forest fruits,1740.078856970116,75.65560247696156
Bear4,2013-06-25,24,571980.9877208333,571898.8636250001,571730.6004,572228.906,571469.9488,572334.773,F,J,Forest fruits,1901.377667210108,82.66859422652644
Bear4,2013-06-26,24,571999.878425,571425.100675,571780.4193,572234.8546,571249.9805,571523.5891,F,J,Forest fruits,1585.0670720501514,68.91595965435441
Bear4,2013-06-27,24,572051.0298791667,571167.48385,571761.4576,572211.3025,570378.2086,571534.2494,F,J,Forest fruits,2548.522182419997,110.8053122791303
Bear4,2013-06-28,24,572315.616325,570009.7514166667,572200.894,572478.7773,569768.1371,570383.1524,F,J,Forest fruits,1856.4392426211448,80.7147496791802
Bear4,2013-06-29,24,572471.3884500001,570305.9883750001,572252.2625,572698.5051,570162.2775,570653.9325,F,J,Forest fruits,1526.7169516946085,66.3789978997656
Bear4,2013-06-30,24,572366.6272666667,570140.2461166667,572187.8618,572680.62,569882.2734,570618.0985,F,J,Forest fruits,1938.8387519566859,84.29733704159504
Bear4,2013-07-01,24,572524.3867958334,570290.9975124999,572247.0882,572774.6365,570032.8468,570631.2532,F,J,Forest fruits,2550.909283432492,110.90909927967357
Bear4,2013-07-02,24,572644.1683583333,570589.0132583333,572474.0067,572807.4829,570238.0267,570796.0677,F,J,Forest fruits,1860.745954900175,80.90199803913805
Bear4,2013-07-03,24,572387.1482333333,570324.1226916667,572209.4397,572801.9596,570074.3984,570618.9956,F,J,Forest fruits,2580.104529890312,112.1784578213179
Bear4,2013-07-04,24,572368.6694458333,570201.1045166667,572113.1568,572801.6618,569775.6168,570665.9777,F,J,Forest fruits,2652.2421226333195,115.31487489710085
Bear4,2013-07-05,24,572349.2811833333,570045.63945,572158.9281,572765.6473,569725.0376,570680.4496,F,J,Forest fruits,3394.586223894183,147.5907053867036
